PONTO,ENSAIO,VIA,VARIAVEL,Latitude,Longitude
6,FWD,CE-085,22.0,-2.9167739444444445,-39.9488165
6,FWD,CE-085,22.0,-2.9168299166666665,-39.948987527777774
6,FWD,CE-085,22.0,-2.9168743055555555,-39.94916191666666
6,FWD,CE-085,22.0,-2.916913611111111,-39.949337388888885
6,FWD,CE-085,22.0,-2.916944222222222,-39.94951469444444
6,FWD,CE-085,22.0,-2.916954777777778,-39.94969391666666
6,FWD,CE-085,22.0,-2.9169584166666667,-39.949873777777775
6,FWD,CE-085,22.0,-2.9169620833333334,-39.95005363888889
7,FWD,CE-085,34.1,-2.9169622222222222,-39.9502335
7,FWD,CE-085,34.1,-2.9169596944444445,-39.95041338888889
7,FWD,CE-085,34.1,-2.9169571666666667,-39.950593250000004
7,FWD,CE-085,34.1,-2.9169574722222222,-39.95077313888889
7,FWD,CE-085,34.1,-2.9169598055555555,-39.95095302777778
7,FWD,CE-085,34.1,-2.916962111111111,-39.95113291666667
7,FWD,CE-085,34.1,-2.916972583333333,-39.95131247222223
7,FWD,CE-085,34.1,-2.9169841666666665,-39.951492
7,FWD,CE-085,34.1,-2.9169967777777774,-39.95167147222222
7,FWD,CE-085,34.1,-2.9170096388888886,-39.95185091666667
7,FWD,CE-085,34.1,-2.917012722222222,-39.952030694444446
7,FWD,CE-085,34.1,-2.917012277777778,-39.95221058333333
7,FWD,CE-085,34.1,-2.9170203055555555,-39.95239005555556
7,FWD,CE-085,34.1,-2.917039472222222,-39.952568944444444
7,FWD,CE-085,34.1,-2.917058638888889,-39.95274783333333
7,FWD,CE-085,34.1,-2.9170748333333334,-39.95292697222222
7,FWD,CE-085,34.1,-2.9170876666666663,-39.95310641666667
7,FWD,CE-085,34.1,-2.9171004722222222,-39.95328586111111
7,FWD,CE-085,34.1,-2.9171133055555556,-39.95346530555556
7,FWD,CE-085,34.1,-2.917126111111111,-39.95364475
7,FWD,CE-085,34.1,-2.9171389444444444,-39.95382419444445
7,FWD,CE-085,34.1,-2.91714,-39.954003972222225
7,FWD,CE-085,34.1,-2.9171374444444442,-39.95418386111111
8,FWD,CE-085,28.5,-2.9171348888888886,-39.954363722222226
8,FWD,CE-085,28.5,-2.917132333333333,-39.95454361111111
8,FWD,CE-085,28.5,-2.9171298055555552,-39.9547235
8,FWD,CE-085,28.5,-2.91712725,-39.954903361111114
8,FWD,CE-085,28.5,-2.9171253333333333,-39.95508325
8,FWD,CE-085,28.5,-2.917125694444444,-39.95526316666667
8,FWD,CE-085,28.5,-2.9171260833333332,-39.955443055555556
8,FWD,CE-085,28.5,-2.917126472222222,-39.95562294444445
8,FWD,CE-085,28.5,-2.917126861111111,-39.95580286111112
8,FWD,CE-085,28.5,-2.917127222222222,-39.955982750000004
8,FWD,CE-085,28.5,-2.917127611111111,-39.95616263888889
8,FWD,CE-085,28.5,-2.917128,-39.95634252777778
8,FWD,CE-085,28.5,-2.9171283888888886,-39.956522444444445
8,FWD,CE-085,28.5,-2.9171287777777777,-39.95670233333334
8,FWD,CE-085,28.5,-2.917129138888889,-39.95688222222223
8,FWD,CE-085,28.5,-2.9171295277777776,-39.957062138888894
8,FWD,CE-085,28.5,-2.9171299166666667,-39.95724202777778
8,FWD,CE-085,28.5,-2.9171303055555553,-39.95742191666667
8,FWD,CE-085,28.5,-2.9171306666666665,-39.957601833333335
8,FWD,CE-085,28.5,-2.917131055555555,-39.95778172222222
8,FWD,CE-085,28.5,-2.9171314444444443,-39.957961611111116
8,FWD,CE-085,28.5,-2.9171318333333334,-39.9581415
8,FWD,CE-085,28.5,-2.917132194444444,-39.95832141666667
9,FWD,CE-085,37.0,-2.9171325833333333,-39.95850130555556
9,FWD,CE-085,37.0,-2.917132972222222,-39.958681194444445
9,FWD,CE-085,37.0,-2.917133361111111,-39.95886111111111
9,FWD,CE-085,37.0,-2.9171337499999996,-39.959041000000006
9,FWD,CE-085,37.0,-2.917134111111111,-39.95922088888889
9,FWD,CE-085,37.0,-2.9171345,-39.95940080555556
9,FWD,CE-085,37.0,-2.9171348888888886,-39.95958069444445
9,FWD,CE-085,37.0,-2.9171352777777777,-39.959760583333335
9,FWD,CE-085,37.0,-2.917135638888889,-39.9599405
9,FWD,CE-085,37.0,-2.9171360277777776,-39.96012038888889
9,FWD,CE-085,37.0,-2.9171364166666667,-39.96030027777778
9,FWD,CE-085,37.0,-2.9171368055555553,-39.96048016666667
9,FWD,CE-085,37.0,-2.9171371666666666,-39.96066008333334
9,FWD,CE-085,37.0,-2.917137555555555,-39.960839972222225
9,FWD,CE-085,37.0,-2.9171379444444443,-39.96101986111111
9,FWD,CE-085,37.0,-2.9171383333333334,-39.96119977777778
9,FWD,CE-085,37.0,-2.917138694444444,-39.96137966666667
9,FWD,CE-085,37.0,-2.9171390833333333,-39.96155955555556
9,FWD,CE-085,37.0,-2.917139472222222,-39.96173947222223
9,FWD,CE-085,37.0,-2.917139861111111,-39.961919361111114
9,FWD,CE-085,37.0,-2.9171402222222222,-39.96209925
9,FWD,CE-085,37.0,-2.917140611111111,-39.96227913888889
9,FWD,CE-085,37.0,-2.917141,-39.962459055555556
10,FWD,CE-085,23.4,-2.9171413888888886,-39.96263894444445
10,FWD,CE-085,23.4,-2.91714275,-39.96281883333334
10,FWD,CE-085,23.4,-2.917144083333333,-39.962998722222224
10,FWD,CE-085,23.4,-2.9171454444444445,-39.96317861111111
10,FWD,CE-085,23.4,-2.9171468055555554,-39.96335852777778
10,FWD,CE-085,23.4,-2.9171481666666663,-39.96353841666667
10,FWD,CE-085,23.4,-2.9171495,-39.96371830555556
10,FWD,CE-085,23.4,-2.9171508611111108,-39.96389819444445
10,FWD,CE-085,23.4,-2.917152222222222,-39.964078083333334
10,FWD,CE-085,23.4,-2.9171535555555552,-39.96425797222223
10,FWD,CE-085,23.4,-2.9171549166666666,-39.964437861111115
10,FWD,CE-085,23.4,-2.9171562777777775,-39.96461775
10,FWD,CE-085,23.4,-2.917157611111111,-39.96479766666667
10,FWD,CE-085,23.4,-2.917158972222222,-39.964977555555556
10,FWD,CE-085,23.4,-2.9171603333333334,-39.96515744444445
10,FWD,CE-085,23.4,-2.9171616666666664,-39.96533733333334
10,FWD,CE-085,23.4,-2.917163027777778,-39.965517222222225
10,FWD,CE-085,23.4,-2.9171643888888887,-39.96569711111111
10,FWD,CE-085,23.4,-2.9171657222222223,-39.965877000000006
10,FWD,CE-085,23.4,-2.917167083333333,-39.96605688888889
10,FWD,CE-085,23.4,-2.917168444444444,-39.96623680555556
10,FWD,CE-085,23.4,-2.9171697777777776,-39.96641669444445
10,FWD,CE-085,23.4,-2.9171711388888886,-39.966596583333335
11,FWD,CE-085,56.2,-2.9171725,-39.96677647222222
11,FWD,CE-085,56.2,-2.917173833333333,-39.966956361111116
11,FWD,CE-085,56.2,-2.9171587777777774,-39.967135222222225
11,FWD,CE-085,56.2,-2.9171346944444445,-39.96731352777778
11,FWD,CE-085,56.2,-2.9171106388888886,-39.967491833333334
11,FWD,CE-085,56.2,-2.9170775,-39.96766822222222
11,FWD,CE-085,56.2,-2.917027138888889,-39.967841
11,FWD,CE-085,56.2,-2.9169768055555556,-39.96801377777778
11,FWD,CE-085,56.2,-2.916923944444444,-39.96818572222222
11,FWD,CE-085,56.2,-2.916855611111111,-39.96835227777778
11,FWD,CE-085,56.2,-2.9167872777777775,-39.968518833333334
11,FWD,CE-085,56.2,-2.9167189166666665,-39.96868538888889
11,FWD,CE-085,56.2,-2.9166505833333334,-39.968851972222225
11,FWD,CE-085,56.2,-2.91658225,-39.96901852777778
11,FWD,CE-085,56.2,-2.9165139166666667,-39.969185083333336
11,FWD,CE-085,56.2,-2.916445583333333,-39.96935163888889
11,FWD,CE-085,56.2,-2.916376138888889,-39.96951772222222
11,FWD,CE-085,56.2,-2.916298583333333,-39.96968025
11,FWD,CE-085,56.2,-2.9162210277777776,-39.96984277777778
11,FWD,CE-085,56.2,-2.9161435,-39.97000530555556
11,FWD,CE-085,56.2,-2.9160659444444446,-39.970167833333335
11,FWD,CE-085,56.2,-2.9159884166666665,-39.97033036111111
11,FWD,CE-085,56.2,-2.915910861111111,-39.97049286111111
12,FWD,CE-085,16.3,-2.9158333055555556,-39.97065538888889
12,FWD,CE-085,16.3,-2.9157557777777776,-39.97081791666667
12,FWD,CE-085,16.3,-2.915678222222222,-39.97098044444444
12,FWD,CE-085,16.3,-2.915600694444444,-39.971142972222225
12,FWD,CE-085,16.3,-2.9155231388888887,-39.9713055
12,FWD,CE-085,16.3,-2.9154455833333333,-39.97146802777778
12,FWD,CE-085,16.3,-2.9153680555555557,-39.971630555555556
12,FWD,CE-085,16.3,-2.9152905,-39.97179308333334
12,FWD,CE-085,16.3,-2.915212972222222,-39.97195561111111
12,FWD,CE-085,16.3,-2.9151354166666668,-39.972118111111115
12,FWD,CE-085,16.3,-2.915057861111111,-39.97228063888889
12,FWD,CE-085,16.3,-2.9149803333333333,-39.97244316666667
12,FWD,CE-085,16.3,-2.914902777777778,-39.97260569444445
12,FWD,CE-085,16.3,-2.91482525,-39.97276822222222
12,FWD,CE-085,16.3,-2.9147476944444444,-39.97293075
12,FWD,CE-085,16.3,-2.914670138888889,-39.97309327777778
12,FWD,CE-085,16.3,-2.914592611111111,-39.97325580555556
12,FWD,CE-085,16.3,-2.9145150555555555,-39.973418305555555
12,FWD,CE-085,16.3,-2.9144375,-39.97358083333334
12,FWD,CE-085,16.3,-2.914359972222222,-39.97374336111111
12,FWD,CE-085,16.3,-2.9142824166666665,-39.97390588888889
12,FWD,CE-085,16.3,-2.914204888888889,-39.97406841666667
12,FWD,CE-085,16.3,-2.914127333333333,-39.97423094444444
13,FWD,CE-085,29.5,-2.9140497777777776,-39.974393472222225
13,FWD,CE-085,29.5,-2.91397225,-39.974556
13,FWD,CE-085,29.5,-2.913894694444444,-39.97471852777778
13,FWD,CE-085,29.5,-2.9138171666666666,-39.974881027777776
13,FWD,CE-085,29.5,-2.913739611111111,-39.97504355555556
13,FWD,CE-085,29.5,-2.9136620555555557,-39.97520608333333
13,FWD,CE-085,29.5,-2.9135845277777777,-39.975368611111115
13,FWD,CE-085,29.5,-2.913506972222222,-39.97553113888889
13,FWD,CE-085,29.5,-2.9134294166666668,-39.97569366666667
13,FWD,CE-085,29.5,-2.9133518888888887,-39.97585619444445
13,FWD,CE-085,29.5,-2.9132743333333333,-39.97601872222222
13,FWD,CE-085,29.5,-2.9131968055555553,-39.97618122222222
13,FWD,CE-085,29.5,-2.91311925,-39.976343750000005
13,FWD,CE-085,29.5,-2.9130416944444444,-39.97650627777778
13,FWD,CE-085,29.5,-2.912964166666667,-39.976668805555555
13,FWD,CE-085,29.5,-2.912886611111111,-39.97683133333334
13,FWD,CE-085,29.5,-2.9128090555555555,-39.97699386111111
13,FWD,CE-085,29.5,-2.912731527777778,-39.97715638888889
13,FWD,CE-085,29.5,-2.912653972222222,-39.97731888888889
13,FWD,CE-085,29.5,-2.9125764444444444,-39.97748141666667
13,FWD,CE-085,29.5,-2.912498888888889,-39.977643944444445
13,FWD,CE-085,29.5,-2.912421333333333,-39.97780647222223
13,FWD,CE-085,29.5,-2.9123438055555555,-39.977969
14,FWD,CE-085,37.8,-2.91226625,-39.97813152777778
14,FWD,CE-085,37.8,-2.912188694444444,-39.97829405555556
14,FWD,CE-085,37.8,-2.9121111666666666,-39.97845655555556
14,FWD,CE-085,37.8,-2.912033611111111,-39.978619083333335
14,FWD,CE-085,37.8,-2.911956083333333,-39.97878161111111
14,FWD,CE-085,37.8,-2.9118785277777777,-39.97894413888889
14,FWD,CE-085,37.8,-2.9118009722222222,-39.97910666666667
14,FWD,CE-085,37.8,-2.911723444444444,-39.97926919444445
14,FWD,CE-085,37.8,-2.9116458888888888,-39.97943169444444
14,FWD,CE-085,37.8,-2.9115683333333333,-39.979594222222225
14,FWD,CE-085,37.8,-2.9114908055555553,-39.97975675
14,FWD,CE-085,37.8,-2.91141325,-39.97991927777778
14,FWD,CE-085,37.8,-2.9113356944444444,-39.98008180555556
14,FWD,CE-085,37.8,-2.9112581666666664,-39.98024433333334
14,FWD,CE-085,37.8,-2.911180611111111,-39.98040686111111
14,FWD,CE-085,37.8,-2.9111030833333333,-39.980569361111115
14,FWD,CE-085,37.8,-2.911025527777778,-39.98073188888889
14,FWD,CE-085,37.8,-2.910947972222222,-39.98089441666667
14,FWD,CE-085,37.8,-2.9108704444444444,-39.98105694444445
14,FWD,CE-085,37.8,-2.910792888888889,-39.98121947222222
14,FWD,CE-085,37.8,-2.910715333333333,-39.981382
14,FWD,CE-085,37.8,-2.9106378055555555,-39.981544500000005
14,FWD,CE-085,37.8,-2.9105611666666666,-39.981707444444446
15,FWD,CE-085,29.4,-2.9104860277777775,-39.98187108333334
15,FWD,CE-085,29.4,-2.910410861111111,-39.982034722222224
15,FWD,CE-085,29.4,-2.910335722222222,-39.98219836111112
15,FWD,CE-085,29.4,-2.9102605833333333,-39.982362
15,FWD,CE-085,29.4,-2.910185444444444,-39.98252563888889
15,FWD,CE-085,29.4,-2.9101102777777776,-39.98268925
15,FWD,CE-085,29.4,-2.910035138888889,-39.98285288888889
15,FWD,CE-085,29.4,-2.90996,-39.98301652777778
15,FWD,CE-085,29.4,-2.909884861111111,-39.98318016666667
15,FWD,CE-085,29.4,-2.9098096944444443,-39.983343805555556
15,FWD,CE-085,29.4,-2.9097345555555556,-39.98350744444445
15,FWD,CE-085,29.4,-2.9096594166666665,-39.983671055555554
15,FWD,CE-085,29.4,-2.909584277777778,-39.98383469444445
15,FWD,CE-085,29.4,-2.909509111111111,-39.98399833333333
15,FWD,CE-085,29.4,-2.909433972222222,-39.984161972222225
15,FWD,CE-085,29.4,-2.909358833333333,-39.98432561111111
15,FWD,CE-085,29.4,-2.9092836666666666,-39.98448925
15,FWD,CE-085,29.4,-2.9092085277777775,-39.984652861111115
15,FWD,CE-085,29.4,-2.909133388888889,-39.9848165
15,FWD,CE-085,29.4,-2.9090582499999997,-39.984980138888886
15,FWD,CE-085,29.4,-2.908983083333333,-39.98514377777778
15,FWD,CE-085,29.4,-2.9089079444444446,-39.985307416666664
15,FWD,CE-085,29.4,-2.9088328055555555,-39.98547102777778
16,FWD,CE-085,43.2,-2.908757666666667,-39.98563466666667
16,FWD,CE-085,43.2,-2.9086825,-39.985798305555555
16,FWD,CE-085,43.2,-2.908607361111111,-39.98596194444445
16,FWD,CE-085,43.2,-2.908532222222222,-39.98612558333333
16,FWD,CE-085,43.2,-2.9084570555555556,-39.986289222222226
16,FWD,CE-085,43.2,-2.9083819166666665,-39.98645283333333
16,FWD,CE-085,43.2,-2.908306777777778,-39.986616472222224
16,FWD,CE-085,43.2,-2.9082316388888887,-39.98678011111111
16,FWD,CE-085,43.2,-2.908156472222222,-39.98694375
16,FWD,CE-085,43.2,-2.908081333333333,-39.98710738888889
16,FWD,CE-085,43.2,-2.9080061944444444,-39.987271
16,FWD,CE-085,43.2,-2.907931027777778,-39.98743463888889
16,FWD,CE-085,43.2,-2.907855888888889,-39.98759827777778
16,FWD,CE-085,43.2,-2.9077807499999997,-39.98776191666667
16,FWD,CE-085,43.2,-2.907705611111111,-39.987925555555556
16,FWD,CE-085,43.2,-2.9076304444444445,-39.98808916666667
16,FWD,CE-085,43.2,-2.9075553055555554,-39.988252805555554
16,FWD,CE-085,43.2,-2.9074801666666668,-39.98841644444445
16,FWD,CE-085,43.2,-2.9074050277777777,-39.98858008333333
16,FWD,CE-085,43.2,-2.907329861111111,-39.988743722222225
16,FWD,CE-085,43.2,-2.907254722222222,-39.98890733333334
16,FWD,CE-085,43.2,-2.9071795833333334,-39.98907097222222
16,FWD,CE-085,43.2,-2.9071044166666664,-39.989234611111115
17,FWD,CE-085,44.4,-2.9070292777777778,-39.98939825
17,FWD,CE-085,44.4,-2.9069541388888887,-39.98956186111111
17,FWD,CE-085,44.4,-2.906879,-39.9897255
17,FWD,CE-085,44.4,-2.906803833333333,-39.98988913888889
17,FWD,CE-085,44.4,-2.9067286944444444,-39.99005277777778
17,FWD,CE-085,44.4,-2.9066535555555553,-39.99021641666667
17,FWD,CE-085,44.4,-2.9065783888888888,-39.99038002777778
17,FWD,CE-085,44.4,-2.906502972222222,-39.990543555555554
17,FWD,CE-085,44.4,-2.9064269166666667,-39.99070675
17,FWD,CE-085,44.4,-2.906350833333333,-39.99086997222222
17,FWD,CE-085,44.4,-2.9062747777777775,-39.99103319444445
17,FWD,CE-085,44.4,-2.9061986944444445,-39.99119638888889
17,FWD,CE-085,44.4,-2.9061226388888888,-39.991359611111115
17,FWD,CE-085,44.4,-2.906046583333333,-39.991522805555554
17,FWD,CE-085,44.4,-2.9059705,-39.99168602777778
17,FWD,CE-085,44.4,-2.9058944444444443,-39.99184925
17,FWD,CE-085,44.4,-2.9058183888888887,-39.99201244444445
17,FWD,CE-085,44.4,-2.9057423055555556,-39.99217566666667
17,FWD,CE-085,44.4,-2.90566625,-39.99233888888889
17,FWD,CE-085,44.4,-2.9055901666666664,-39.992502083333335
17,FWD,CE-085,44.4,-2.905514111111111,-39.992665305555555
17,FWD,CE-085,44.4,-2.9054380555555555,-39.9928285
17,FWD,CE-085,44.4,-2.905361972222222,-39.99299172222222
18,FWD,CE-085,47.5,-2.9052859166666667,-39.99315494444445
18,FWD,CE-085,47.5,-2.905209833333333,-39.99331813888889
18,FWD,CE-085,47.5,-2.9051337777777775,-39.993481361111115
18,FWD,CE-085,47.5,-2.9050577222222222,-39.993644583333335
18,FWD,CE-085,47.5,-2.9049816388888887,-39.99380777777778
18,FWD,CE-085,47.5,-2.904905583333333,-39.993971
18,FWD,CE-085,47.5,-2.9048295,-39.99413419444445
18,FWD,CE-085,47.5,-2.9047534444444443,-39.99429741666667
18,FWD,CE-085,47.5,-2.9046773888888886,-39.99446063888889
18,FWD,CE-085,47.5,-2.9046013055555555,-39.994623833333335
18,FWD,CE-085,47.5,-2.90452525,-39.994787055555555
18,FWD,CE-085,47.5,-2.904449194444444,-39.99495025
18,FWD,CE-085,47.5,-2.904373111111111,-39.99511347222222
18,FWD,CE-085,47.5,-2.9042970555555554,-39.99527669444444
18,FWD,CE-085,47.5,-2.9042209722222223,-39.99543988888889
18,FWD,CE-085,47.5,-2.9041449166666666,-39.99560311111111
18,FWD,CE-085,47.5,-2.904068861111111,-39.995766333333336
18,FWD,CE-085,47.5,-2.903992777777778,-39.995929527777776
18,FWD,CE-085,47.5,-2.903916722222222,-39.99609275
18,FWD,CE-085,47.5,-2.9038406388888887,-39.99625594444444
18,FWD,CE-085,47.5,-2.9037645833333334,-39.99641916666667
18,FWD,CE-085,47.5,-2.9036885277777778,-39.99658238888889
18,FWD,CE-085,47.5,-2.903612444444444,-39.996745583333336
19,FWD,CE-085,22.5,-2.903536388888889,-39.996908805555556
19,FWD,CE-085,22.5,-2.9034603055555555,-39.997072
19,FWD,CE-085,22.5,-2.9033842499999998,-39.99723522222222
19,FWD,CE-085,22.5,-2.9033081944444445,-39.99739844444444
19,FWD,CE-085,22.5,-2.903232111111111,-39.99756163888889
19,FWD,CE-085,22.5,-2.9031560555555553,-39.99772486111111
19,FWD,CE-085,22.5,-2.9030799722222222,-39.997888055555556
19,FWD,CE-085,22.5,-2.9030039166666666,-39.998051277777776
19,FWD,CE-085,22.5,-2.902927861111111,-39.9982145
19,FWD,CE-085,22.5,-2.902851777777778,-39.99837769444444
19,FWD,CE-085,22.5,-2.902775722222222,-39.99854091666667
19,FWD,CE-085,22.5,-2.9026996388888886,-39.99870411111111
19,FWD,CE-085,22.5,-2.9026235833333334,-39.99886733333334
19,FWD,CE-085,22.5,-2.9025475277777777,-39.99903052777778
19,FWD,CE-085,22.5,-2.902471444444444,-39.99919375
19,FWD,CE-085,22.5,-2.902395388888889,-39.99935697222222
19,FWD,CE-085,22.5,-2.9023193055555554,-39.99952016666667
19,FWD,CE-085,22.5,-2.9022432499999997,-39.99968338888889
19,FWD,CE-085,22.5,-2.9021671666666666,-39.99984658333334
19,FWD,CE-085,22.5,-2.902091111111111,-40.00000980555556
19,FWD,CE-085,22.5,-2.9020150555555553,-40.00017302777778
19,FWD,CE-085,22.5,-2.901938972222222,-40.000336222222224
19,FWD,CE-085,22.5,-2.9018629166666665,-40.00049944444444
20,FWD,CE-085,51.1,-2.9017868333333334,-40.00066263888889
20,FWD,CE-085,51.1,-2.9017107777777777,-40.00082586111111
20,FWD,CE-085,51.1,-2.901634722222222,-40.00098905555556
20,FWD,CE-085,51.1,-2.901558638888889,-40.00115227777778
20,FWD,CE-085,51.1,-2.9014825833333333,-40.0013155
20,FWD,CE-085,51.1,-2.9014064999999998,-40.001478694444444
20,FWD,CE-085,51.1,-2.9013304444444445,-40.001641916666664
20,FWD,CE-085,51.1,-2.901254361111111,-40.00180511111111
20,FWD,CE-085,51.1,-2.9011783055555553,-40.00196833333333
20,FWD,CE-085,51.1,-2.90110225,-40.00213152777778
20,FWD,CE-085,51.1,-2.9010261666666666,-40.00229475
20,FWD,CE-085,51.1,-2.900950111111111,-40.002457972222224
20,FWD,CE-085,51.1,-2.900874027777778,-40.002621166666664
20,FWD,CE-085,51.1,-2.900797972222222,-40.00278438888889
20,FWD,CE-085,51.1,-2.9007219166666665,-40.00294758333333
20,FWD,CE-085,51.1,-2.9006458333333334,-40.00311080555556
20,FWD,CE-085,51.1,-2.9005697777777777,-40.003274
20,FWD,CE-085,51.1,-2.900493694444444,-40.003437222222225
20,FWD,CE-085,51.1,-2.9004169166666665,-40.00360008333333
20,FWD,CE-085,51.1,-2.900337083333333,-40.003761527777776
20,FWD,CE-085,51.1,-2.9002572777777775,-40.00392294444445
20,FWD,CE-085,51.1,-2.900177472222222,-40.00408438888889
20,FWD,CE-085,51.1,-2.9000976666666665,-40.004245805555556
21,FWD,CE-085,37.7,-2.900017833333333,-40.00440725
21,FWD,CE-085,37.7,-2.8999380277777775,-40.004568666666664
21,FWD,CE-085,37.7,-2.899858222222222,-40.00473011111111
21,FWD,CE-085,37.7,-2.899778388888889,-40.00489152777778
21,FWD,CE-085,37.7,-2.8996985833333335,-40.005052972222224
21,FWD,CE-085,37.7,-2.8996187777777775,-40.00521438888889
21,FWD,CE-085,37.7,-2.8995389444444446,-40.00537583333333
21,FWD,CE-085,37.7,-2.899459138888889,-40.00553725
21,FWD,CE-085,37.7,-2.899379333333333,-40.00569869444445
21,FWD,CE-085,37.7,-2.8992995277777776,-40.00586011111111
21,FWD,CE-085,37.7,-2.8992196944444446,-40.006021527777776
21,FWD,CE-085,37.7,-2.899139888888889,-40.00618297222222
21,FWD,CE-085,37.7,-2.899060083333333,-40.00634438888889
21,FWD,CE-085,37.7,-2.89898025,-40.006505833333335
21,FWD,CE-085,37.7,-2.8989004444444446,-40.00666725
21,FWD,CE-085,37.7,-2.898820638888889,-40.006828694444444
21,FWD,CE-085,37.7,-2.898741138888889,-40.00699027777778
21,FWD,CE-085,37.7,-2.8986665555555557,-40.007154166666666
21,FWD,CE-085,37.7,-2.898591972222222,-40.00731805555556
21,FWD,CE-085,37.7,-2.8985173888888887,-40.00748194444444
21,FWD,CE-085,37.7,-2.8984428055555553,-40.007645805555555
21,FWD,CE-085,37.7,-2.898368222222222,-40.00780969444445
21,FWD,CE-085,37.7,-2.8982936388888887,-40.00797358333333
22,FWD,CE-085,17.3,-2.8982190555555554,-40.008137472222224
22,FWD,CE-085,17.3,-2.898144472222222,-40.00830136111111
22,FWD,CE-085,17.3,-2.8980698888888887,-40.00846525
22,FWD,CE-085,17.3,-2.8979953055555554,-40.00862913888889
22,FWD,CE-085,17.3,-2.897920722222222,-40.00879302777778
22,FWD,CE-085,17.3,-2.8978461388888888,-40.00895688888889
22,FWD,CE-085,17.3,-2.8977715555555554,-40.00912077777778
22,FWD,CE-085,17.3,-2.897696972222222,-40.009284666666666
22,FWD,CE-085,17.3,-2.897622388888889,-40.00944855555556
22,FWD,CE-085,17.3,-2.8975478055555555,-40.00961244444444
22,FWD,CE-085,17.3,-2.897473222222222,-40.009776333333335
22,FWD,CE-085,17.3,-2.897398638888889,-40.00994022222222
22,FWD,CE-085,17.3,-2.8973240555555555,-40.01010408333333
22,FWD,CE-085,17.3,-2.897249472222222,-40.01026797222222
22,FWD,CE-085,17.3,-2.897174888888889,-40.01043186111111
22,FWD,CE-085,17.3,-2.8971003055555555,-40.01059575
22,FWD,CE-085,17.3,-2.897025722222222,-40.01075963888889
22,FWD,CE-085,17.3,-2.896951138888889,-40.01092352777778
22,FWD,CE-085,17.3,-2.8968765555555556,-40.01108741666667
22,FWD,CE-085,17.3,-2.8968019722222222,-40.01125127777778
22,FWD,CE-085,17.3,-2.896727388888889,-40.011415166666666
22,FWD,CE-085,17.3,-2.8966528055555556,-40.01157905555556
22,FWD,CE-085,17.3,-2.8965782222222223,-40.01174294444444
23,FWD,CE-085,32.9,-2.896503638888889,-40.011906833333335
23,FWD,CE-085,32.9,-2.8964290555555556,-40.01207072222222
23,FWD,CE-085,32.9,-2.8963544722222223,-40.01223461111111
23,FWD,CE-085,32.9,-2.896279888888889,-40.01239847222222
23,FWD,CE-085,32.9,-2.8962053055555557,-40.01256236111111
23,FWD,CE-085,32.9,-2.8961307222222223,-40.01272625
23,FWD,CE-085,32.9,-2.896056138888889,-40.01289013888889
23,FWD,CE-085,32.9,-2.8959815555555557,-40.01305402777778
23,FWD,CE-085,32.9,-2.8959069722222224,-40.01321791666667
23,FWD,CE-085,32.9,-2.895832361111111,-40.01338177777778
23,FWD,CE-085,32.9,-2.895757777777778,-40.013545666666666
23,FWD,CE-085,32.9,-2.8956831944444446,-40.01370955555556
23,FWD,CE-085,32.9,-2.8956306666666665,-40.01388002777778
23,FWD,CE-085,32.9,-2.895602777777778,-40.01405772222222
23,FWD,CE-085,32.9,-2.89559575,-40.01423747222222
23,FWD,CE-085,32.9,-2.89559725,-40.014417305555554
23,FWD,CE-085,32.9,-2.8956150555555555,-40.01459563888889
23,FWD,CE-085,32.9,-2.895650972222222,-40.01477194444445
23,FWD,CE-085,32.9,-2.895685611111111,-40.0149485
23,FWD,CE-085,32.9,-2.8957198055555553,-40.01512513888889
23,FWD,CE-085,32.9,-2.895754,-40.01530180555555
23,FWD,CE-085,32.9,-2.8957881944444446,-40.01547844444445
23,FWD,CE-085,32.9,-2.895822361111111,-40.015655083333336
24,FWD,CE-085,16.4,-2.8958565555555555,-40.01583175
24,FWD,CE-085,16.4,-2.89589075,-40.01600838888889
24,FWD,CE-085,16.4,-2.8959249444444444,-40.01618502777778
24,FWD,CE-085,16.4,-2.895959138888889,-40.01636169444444
24,FWD,CE-085,16.4,-2.8959933055555553,-40.01653833333334
24,FWD,CE-085,16.4,-2.8960274999999998,-40.01671497222222
24,FWD,CE-085,16.4,-2.8960616944444446,-40.016891638888886
24,FWD,CE-085,16.4,-2.896095888888889,-40.017068277777774
24,FWD,CE-085,16.4,-2.8961300833333334,-40.01724491666666
24,FWD,CE-085,16.4,-2.89616425,-40.01742158333333
24,FWD,CE-085,16.4,-2.8961984444444444,-40.01759822222222
24,FWD,CE-085,16.4,-2.896232638888889,-40.01777486111111
24,FWD,CE-085,16.4,-2.8962668333333332,-40.017951527777775
24,FWD,CE-085,16.4,-2.8963010277777776,-40.01812816666666
24,FWD,CE-085,16.4,-2.896335194444444,-40.01830480555555
24,FWD,CE-085,16.4,-2.896369388888889,-40.01848147222222
24,FWD,CE-085,16.4,-2.8964035833333335,-40.01865811111111
24,FWD,CE-085,16.4,-2.896437777777778,-40.018834749999996
24,FWD,CE-085,16.4,-2.8964719444444444,-40.019011416666665
24,FWD,CE-085,16.4,-2.896506138888889,-40.01918805555555
24,FWD,CE-085,16.4,-2.8965403333333333,-40.01936469444444
24,FWD,CE-085,16.4,-2.8965745277777777,-40.01954136111111
